"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country"
"E2","22/01/2022","Burton","AFC Wimbledon",1,1,"D",0,0,"D","A Kitchen",21,12,6,3,11,4,8,1,2,0,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Cambridge","Crewe",1,0,"H",1,0,"H","S Allison",11,14,2,3,16,13,5,6,3,2,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Charlton","Fleetwood Town",2,0,"H",0,0,"D","B Huxtable",13,9,5,2,20,10,4,6,2,1,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Ipswich","Accrington",2,1,"H",1,1,"D","G Eltringham",11,13,4,4,13,11,1,6,3,3,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Milton Keynes Dons","Doncaster",0,1,"A",0,1,"A","D Drysdale",25,7,6,3,3,13,6,5,1,3,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Morecambe","Wycombe",3,2,"H",1,1,"D","B Toner",19,17,6,4,9,20,5,3,2,2,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Oxford","Sheffield Weds",3,2,"H",1,1,"D","W Finnie",17,18,8,5,11,9,8,4,1,2,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Plymouth","Lincoln",1,2,"A",1,0,"H","N Hair",18,18,8,5,10,12,6,3,1,4,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Rotherham","Cheltenham",1,0,"H",1,0,"H","O Langford",10,5,2,2,11,20,6,2,0,4,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Shrewsbury","Bolton",0,1,"A",0,0,"D","C Breakspear",21,10,6,3,16,8,6,4,2,1,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Sunderland","Portsmouth",1,0,"H",1,0,"H","D Rock",8,11,4,2,14,16,3,4,1,2,0,0,"2021/22","England League 1","England"
"E2","22/01/2022","Wigan","Gillingham",3,2,"H",2,0,"H","C Boyeson",15,7,9,2,10,10,5,1,1,1,0,0,"2021/22","England League 1","England"
"E2","25/01/2022","AFC Wimbledon","Ipswich",0,2,"A",0,0,"D","L Swabey",12,8,4,2,7,10,1,9,1,1,0,1,"2021/22","England League 1","England"
"E2","25/01/2022","Burton","Milton Keynes Dons",0,1,"A",0,0,"D","D Handley",9,21,4,7,11,7,4,6,2,0,0,0,"2021/22","England League 1","England"
"E2","25/01/2022","Fleetwood Town","Plymouth",3,3,"D",1,1,"D","M Edwards",23,9,11,6,12,12,4,2,1,1,0,0,"2021/22","England League 1","England"
"E2","25/01/2022","Gillingham","Shrewsbury",0,0,"D",0,0,"D","B Huxtable",14,4,3,1,11,11,7,2,3,1,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Accrington","Morecambe",2,2,"D",2,2,"D","S Purkiss",33,4,7,4,10,8,12,4,2,2,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","AFC Wimbledon","Shrewsbury",1,1,"D",1,0,"H","C Boyeson",13,9,5,3,14,12,1,6,3,2,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Bolton","Sunderland",6,0,"H",2,0,"H","S Martin",15,7,7,2,12,14,2,1,1,1,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Cheltenham","Wigan",0,0,"D",0,0,"D","P Howard",8,8,1,2,14,15,2,3,0,2,1,0,"2021/22","England League 1","England"
"E2","29/01/2022","Crewe","Rotherham",0,2,"A",0,1,"A","B Speedie",6,15,2,1,12,11,0,6,2,2,1,0,"2021/22","England League 1","England"
"E2","29/01/2022","Doncaster","Plymouth",1,3,"A",1,1,"D","M Coy",17,14,5,5,11,9,4,6,2,1,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Fleetwood Town","Cambridge",1,1,"D",0,0,"D","R Welch",18,8,3,3,10,10,8,5,1,2,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Gillingham","Oxford",2,7,"A",0,3,"A","R Madley",14,15,9,8,16,10,7,1,3,0,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Lincoln","Burton",1,2,"A",0,0,"D","C Breakspear",12,19,2,8,11,19,10,5,0,2,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Sheffield Weds","Ipswich",1,0,"H",1,0,"H","D Bond",11,10,4,0,9,7,5,5,1,0,0,0,"2021/22","England League 1","England"
"E2","29/01/2022","Wycombe","Milton Keynes Dons",0,1,"A",0,1,"A","R Lewis",9,8,3,5,13,10,3,4,2,6,0,0,"2021/22","England League 1","England"
"E2","31/01/2022","Portsmouth","Charlton",1,2,"A",0,1,"A","N Hair",15,15,2,3,5,14,4,8,1,4,0,0,"2021/22","England League 1","England"
"E2","01/02/2022","AFC Wimbledon","Cheltenham",2,2,"D",1,2,"A","S Purkiss",15,10,6,4,7,13,5,2,3,3,0,0,"2021/22","England League 1","England"
"E2","01/02/2022","Doncaster","Rotherham",0,5,"A",0,2,"A","S Oldham",3,15,1,7,8,11,3,7,1,0,0,0,"2021/22","England League 1","England"
"E2","01/02/2022","Gillingham","Crewe",1,0,"H",1,0,"H","D Drysdale",9,16,2,4,8,7,8,9,2,0,0,0,"2021/22","England League 1","England"
"E2","01/02/2022","Sheffield Weds","Morecambe",2,0,"H",0,0,"D","O Yates",19,9,5,4,8,8,11,3,1,1,0,0,"2021/22","England League 1","England"
"E2","01/02/2022","Wigan","Oxford",1,1,"D",1,1,"D","A Kitchen",12,5,3,1,13,14,5,1,2,4,0,0,"2021/22","England League 1","England"
"E2","01/02/2022","Bolton","Cambridge",2,0,"H",1,0,"H","A Haines",17,9,6,0,10,7,8,5,1,1,0,0,"2021/22","England League 1","England"
"E2","05/02/2022","Burton","Sheffield Weds",0,2,"A",0,1,"A","A Young",13,8,6,4,10,17,6,8,3,1,0,0,"2021/22","England League 1","England"
"E2","05/02/2022","Charlton","AFC Wimbledon",3,2,"H",2,2,"D","C Pollard",12,13,5,3,11,11,11,6,4,0,0,0,"2021/22","England League 1","England"
"E2","05/02/2022","Ipswich","Gillingham",1,0,"H",0,0,"D","S Martin",11,13,2,1,13,6,4,4,0,1,0,0,"2021/22","England League 1","England"
"E2","05/02/2022","Milton Keynes Dons","Lincoln",2,1,"H",1,1,"D","B Huxtable",11,8,7,4,12,10,6,4,2,0,0,0,"2021/22","England League 1","England"
"E2","05/02/2022","Morecambe","Bolton",1,1,"D",0,0,"D","R Joyce",13,9,7,1,10,11,5,1,1,1,0,1,"2021/22","England League 1","England"
"E2","05/02/2022","Oxford","Portsmouth",3,2,"H",1,1,"D","S Barrott",28,3,10,3,12,14,14,2,4,7,0,1,"2021/22","England League 1","England"
"E2","05/02/2022","Rotherham","Accrington",1,0,"H",0,0,"D","A Woolmer",11,14,4,7,14,14,5,2,3,4,1,0,"2021/22","England League 1","England"
"E2","05/02/2022","Shrewsbury","Fleetwood Town",1,1,"D",0,1,"A","J Bell",9,11,4,3,8,11,7,3,1,2,0,1,"2021/22","England League 1","England"
"E2","05/02/2022","Sunderland","Doncaster",1,2,"A",0,2,"A","W Finnie",21,10,10,5,7,10,10,2,1,0,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Accrington","Oxford",2,0,"H",1,0,"H","M Coy",15,15,7,3,11,12,2,4,1,2,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","AFC Wimbledon","Rotherham",0,1,"A",0,0,"D","C Breakspear",3,20,1,4,14,9,0,8,2,1,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Cheltenham","Sunderland",2,1,"H",0,1,"A","D Drysdale",7,10,3,5,11,11,3,5,1,3,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Crewe","Plymouth",1,4,"A",1,0,"H","J Busby",7,18,2,9,7,13,3,7,1,2,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Doncaster","Ipswich",0,1,"A",0,1,"A","O Yates",3,17,0,7,7,7,7,6,0,2,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Fleetwood Town","Milton Keynes Dons",1,1,"D",0,1,"A","C Sarginson",7,10,2,3,20,10,3,2,3,2,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Gillingham","Cambridge",1,0,"H",0,0,"D","J Bell",13,7,5,1,12,12,4,0,2,0,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Lincoln","Morecambe",2,1,"H",2,0,"H","A Backhouse",9,17,5,3,7,10,1,3,2,1,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Portsmouth","Burton",2,1,"H",2,0,"H","C Hicks",22,10,6,4,12,20,9,4,2,4,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Sheffield Weds","Wigan",1,0,"H",0,0,"D","T Robinson",11,7,4,1,14,9,6,0,2,1,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Wycombe","Shrewsbury",0,0,"D",0,0,"D","S Purkiss",26,2,10,0,11,10,8,1,1,3,0,0,"2021/22","England League 1","England"
"E2","08/02/2022","Bolton","Charlton",2,1,"H",1,0,"H","B Toner",7,9,3,3,14,16,1,3,3,4,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Accrington","Crewe",4,1,"H",1,0,"H","S Barrott",15,10,8,4,13,15,3,4,2,3,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","AFC Wimbledon","Sunderland",1,1,"D",1,1,"D","S Mather",11,8,6,1,22,18,9,5,4,7,1,0,"2021/22","England League 1","England"
"E2","12/02/2022","Burton","Cambridge",2,2,"D",1,1,"D","M Edwards",14,9,3,2,7,11,6,4,1,1,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Cheltenham","Fleetwood Town",2,0,"H",2,0,"H","R Madley",11,7,3,1,7,7,10,0,1,2,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Lincoln","Wycombe",1,1,"D",1,0,"H","O Yates",7,28,4,6,14,16,5,2,5,0,0,1,"2021/22","England League 1","England"
"E2","12/02/2022","Milton Keynes Dons","Ipswich",0,0,"D",0,0,"D","O Langford",7,9,4,2,9,14,7,6,3,3,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Morecambe","Gillingham",1,1,"D",0,0,"D","P Wright",22,8,5,3,9,11,4,2,0,2,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Oxford","Bolton",2,3,"A",2,2,"D","G Ward",13,6,5,5,9,10,10,1,3,1,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Plymouth","Shrewsbury",1,0,"H",0,0,"D","J Oldham",14,6,4,2,6,21,8,6,3,1,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Portsmouth","Doncaster",4,0,"H",0,0,"D","T Reeves",15,8,9,3,12,13,3,1,1,0,0,0,"2021/22","England League 1","England"
"E2","12/02/2022","Wigan","Charlton",2,1,"H",1,1,"D","T Nield",8,6,3,1,9,18,6,2,1,3,0,0,"2021/22","England League 1","England"
"E2","13/02/2022","Sheffield Weds","Rotherham",0,2,"A",0,0,"D","D Drysdale",15,9,6,2,12,6,6,5,2,0,0,0,"2021/22","England League 1","England"
"E2","15/02/2022","Burton","Bolton",3,1,"H",3,0,"H","S Oldham",10,18,5,9,14,7,8,4,1,1,0,0,"2021/22","England League 1","England"
"E2","15/02/2022","Lincoln","Doncaster",0,1,"A",0,0,"D","B Speedie",14,8,5,1,10,13,9,1,0,1,1,0,"2021/22","England League 1","England"
"E2","15/02/2022","Wigan","Crewe",2,0,"H",0,0,"D","T Reeves",20,6,9,0,17,16,3,1,2,1,0,0,"2021/22","England League 1","England"
"E2","18/02/2022","Rotherham","Wigan",1,1,"D",0,1,"A","J Simpson",5,3,2,1,16,21,6,1,2,4,0,0,"2021/22","England League 1","England"
"E2","19/02/2022","Bolton","AFC Wimbledon",4,0,"H",1,0,"H","R Welch",17,6,4,1,8,11,6,2,1,1,0,0,"2021/22","England League 1","England"
"E2","19/02/2022","Cambridge","Accrington",2,0,"H",0,0,"D","L Swabey",8,18,4,3,8,10,5,10,0,1,0,0,"2021/22","England League 1","England"
"E2","19/02/2022","Charlton","Oxford",0,4,"A",0,2,"A","C Boyeson",6,12,2,7,8,14,4,8,6,4,1,0,"2021/22","England League 1","England"
"E2","19/02/2022","Doncaster","Sheffield Weds",1,3,"A",1,0,"H","C Hicks",6,14,4,5,9,9,0,9,1,1,0,0,"2021/22","England League 1","England"
"E2","19/02/2022","Gillingham","Plymouth",0,2,"A",0,0,"D","P Howard",2,22,0,5,9,12,2,2,1,1,0,0,"2021/22","England League 1","England"
"E2","19/02/2022","Ipswich","Burton",3,0,"H",1,0,"H","C Brook",17,10,6,4,13,9,5,9,1,2,0,0,"2021/22","England League 1","England"
"E2","19/02/2022","Sunderland","Milton Keynes Dons",1,2,"A",0,0,"D","O Yates",8,6,1,5,10,13,8,5,1,2,0,0,"2021/22","England League 1","England"
"E2","19/02/2022","Wycombe","Cheltenham",5,5,"D",3,1,"H","N Hair",10,11,6,5,17,8,2,4,3,1,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Cambridge","Plymouth",2,0,"H",2,0,"H","R Madley",14,9,8,1,6,11,8,7,2,2,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Charlton","Milton Keynes Dons",0,2,"A",0,1,"A","S Purkiss",7,9,0,3,17,6,4,3,1,0,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Crewe","Oxford",0,1,"A",0,0,"D","S Oldham",10,19,1,2,11,11,4,8,2,2,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Doncaster","Accrington",2,0,"H",0,0,"D","A Haines",11,24,3,9,9,8,3,6,0,2,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Gillingham","AFC Wimbledon",0,0,"D",0,0,"D","C Sarginson",20,11,4,2,9,4,7,1,2,1,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Ipswich","Cheltenham",0,0,"D",0,0,"D","A Davies",17,6,4,1,9,11,8,1,1,4,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Rotherham","Morecambe",2,0,"H",2,0,"H","S Mather",20,17,4,7,10,15,4,8,1,1,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Shrewsbury","Portsmouth",1,2,"A",1,1,"D","S Stockbridge",8,15,1,6,9,12,7,7,0,1,1,0,"2021/22","England League 1","England"
"E2","22/02/2022","Sunderland","Burton",1,1,"D",0,0,"D","O Yates",21,11,7,6,9,14,9,4,1,2,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Wycombe","Wigan",1,3,"A",1,0,"H","T Bramall",10,11,3,5,9,16,1,7,0,1,0,0,"2021/22","England League 1","England"
"E2","22/02/2022","Bolton","Lincoln",3,1,"H",0,0,"D","S Allison",15,8,5,3,16,9,5,6,3,0,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Accrington","Wycombe",3,2,"H",1,2,"A","R Madley",13,10,5,3,10,15,3,4,2,3,1,0,"2021/22","England League 1","England"
"E2","26/02/2022","AFC Wimbledon","Doncaster",2,2,"D",1,0,"H","R Lewis",14,8,3,3,14,16,8,0,2,3,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Burton","Shrewsbury",0,2,"A",0,1,"A","B Speedie",12,7,2,3,14,6,11,4,0,0,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Cheltenham","Crewe",1,2,"A",0,1,"A","A Backhouse",14,6,4,2,17,12,8,7,2,2,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Lincoln","Gillingham",0,2,"A",0,0,"D","R Joyce",10,10,2,4,7,17,3,3,2,4,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Milton Keynes Dons","Bolton",2,0,"H",1,0,"H","S Stockbridge",10,7,6,1,8,15,3,7,0,1,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Morecambe","Ipswich",1,1,"D",0,0,"D","M Donohue",4,22,1,8,5,10,0,12,0,2,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Oxford","Cambridge",4,2,"H",1,1,"D","C Breakspear",17,8,5,5,10,9,7,1,2,3,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Plymouth","Rotherham",0,1,"A",0,0,"D","W Finnie",16,15,6,5,8,12,6,4,2,2,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Portsmouth","Fleetwood Town",3,3,"D",1,3,"A","A Young",23,5,6,4,10,13,8,2,1,3,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Sheffield Weds","Charlton",2,0,"H",2,0,"H","O Langford",10,4,3,1,12,14,9,4,3,2,0,0,"2021/22","England League 1","England"
"E2","26/02/2022","Wigan","Sunderland",0,3,"A",0,2,"A","S Purkiss",6,13,3,4,16,17,2,6,4,6,0,0,"2021/22","England League 1","England"
"E2","01/03/2022","Portsmouth","Oxford",3,2,"H",2,1,"H","S Allison",9,13,5,3,12,14,3,4,1,1,0,0,"2021/22","England League 1","England"
"E2","01/03/2022","Sheffield Weds","Burton",5,2,"H",2,1,"H","S Barrott",19,12,6,3,11,9,8,1,2,2,0,0,"2021/22","England League 1","England"
"E2","01/03/2022","Shrewsbury","Rotherham",0,0,"D",0,0,"D","C Brook",14,14,5,2,13,6,6,7,1,0,0,0,"2021/22","England League 1","England"
"E2","01/03/2022","Wigan","Fleetwood Town",2,0,"H",2,0,"H","M Coy",20,6,5,2,11,11,9,1,3,0,1,1,"2021/22","England League 1","England"
"E2","01/03/2022","Wycombe","Cambridge",3,0,"H",2,0,"H","J Oldham",14,9,4,3,13,5,5,2,2,1,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Cambridge","Shrewsbury",0,0,"D",0,0,"D","N Hair",5,21,0,4,6,13,3,11,1,2,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Charlton","Sunderland",0,0,"D",0,0,"D","A Backhouse",8,17,0,8,10,16,1,9,4,1,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Cheltenham","Doncaster",4,0,"H",2,0,"H","P Wright",21,7,6,2,11,14,4,1,3,1,0,1,"2021/22","England League 1","England"
"E2","05/03/2022","Crewe","Wycombe",1,3,"A",0,1,"A","A Haines",9,16,2,5,7,13,5,1,2,1,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Fleetwood Town","Ipswich",0,2,"A",0,0,"D","A Kitchen",6,11,3,4,9,8,3,4,1,2,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Gillingham","Bolton",0,3,"A",0,1,"A","C Hicks",8,19,1,9,9,8,7,4,0,1,1,0,"2021/22","England League 1","England"
"E2","05/03/2022","Lincoln","Sheffield Weds",3,1,"H",1,1,"D","M Coy",14,15,9,1,12,8,8,7,2,1,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Oxford","Burton",4,1,"H",4,1,"H","S Purkiss",24,16,9,7,7,9,10,7,0,1,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Plymouth","Morecambe",2,0,"H",2,0,"H","A Young",11,9,4,4,5,10,7,3,0,2,0,0,"2021/22","England League 1","England"
"E2","05/03/2022","Portsmouth","Accrington",4,0,"H",2,0,"H","C Brook",11,25,4,6,12,8,6,9,2,2,1,0,"2021/22","England League 1","England"
"E2","05/03/2022","Rotherham","Milton Keynes Dons",1,2,"A",1,0,"H","M Edwards",16,4,4,3,17,9,4,3,1,2,0,1,"2021/22","England League 1","England"
"E2","05/03/2022","Wigan","AFC Wimbledon",1,0,"H",1,0,"H","O Langford",22,8,9,3,14,15,9,2,2,0,0,0,"2021/22","England League 1","England"
"E2","08/03/2022","Crewe","Portsmouth",1,3,"A",0,2,"A","A Kitchen",17,17,4,12,13,11,7,5,1,2,0,0,"2021/22","England League 1","England"
"E2","08/03/2022","Ipswich","Lincoln",2,0,"H",2,0,"H","T Reeves",17,4,3,1,12,10,9,3,1,3,0,0,"2021/22","England League 1","England"
"E2","08/03/2022","Milton Keynes Dons","Cheltenham",3,1,"H",2,0,"H","C Hicks",9,9,6,4,13,9,3,4,0,1,0,0,"2021/22","England League 1","England"
"E2","08/03/2022","Plymouth","AFC Wimbledon",2,0,"H",1,0,"H","S Allison",9,10,2,2,8,9,6,6,2,0,0,0,"2021/22","England League 1","England"
"E2","08/03/2022","Sunderland","Fleetwood Town",3,1,"H",0,1,"A","S Barrott",14,11,7,5,13,13,3,2,2,0,0,1,"2021/22","England League 1","England"
"E2","08/03/2022","Bolton","Morecambe",1,1,"D",0,1,"A","C Sarginson",25,4,4,3,8,14,13,1,0,4,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Accrington","Charlton",2,1,"H",2,1,"H","S Mather",17,5,6,3,16,19,2,6,3,3,1,0,"2021/22","England League 1","England"
"E2","12/03/2022","AFC Wimbledon","Lincoln",0,2,"A",0,1,"A","C Brook",13,7,5,5,17,13,10,2,4,3,0,1,"2021/22","England League 1","England"
"E2","12/03/2022","Bolton","Plymouth",0,1,"A",0,1,"A","R Lewis",14,9,5,6,11,7,6,5,0,0,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Burton","Fleetwood Town",3,2,"H",0,1,"A","O Langford",22,10,6,5,9,8,10,5,1,2,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Doncaster","Gillingham",0,1,"A",0,1,"A","A Backhouse",15,8,4,3,10,8,6,2,1,0,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Ipswich","Portsmouth",0,0,"D",0,0,"D","C Sarginson",14,6,3,1,12,8,11,3,2,2,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Milton Keynes Dons","Wigan",1,1,"D",0,0,"D","R Madley",5,6,2,1,11,15,6,4,2,3,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Morecambe","Cheltenham",1,3,"A",0,1,"A","A Kitchen",22,18,8,9,3,6,6,6,0,1,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Sheffield Weds","Cambridge",6,0,"H",4,0,"H","S Stockbridge",23,6,10,2,9,5,6,2,0,0,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Shrewsbury","Oxford",1,2,"A",0,1,"A","A Davies",14,8,5,3,12,3,8,0,1,0,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Sunderland","Crewe",2,0,"H",0,0,"D","N Hair",14,3,7,1,13,11,7,2,5,3,0,0,"2021/22","England League 1","England"
"E2","12/03/2022","Wycombe","Rotherham",0,0,"D",0,0,"D","C Hicks",12,12,1,4,10,12,2,2,1,2,0,0,"2021/22","England League 1","England"
"E2","15/03/2022","Charlton","Gillingham",1,0,"H",1,0,"H","W Finnie",16,7,4,2,10,10,4,4,2,1,0,0,"2021/22","England League 1","England"
"E2","15/03/2022","Crewe","Wigan",0,2,"A",0,1,"A","B Toner",7,13,2,4,14,14,2,5,1,2,0,0,"2021/22","England League 1","England"
"E2","15/03/2022","Plymouth","Portsmouth",1,0,"H",0,0,"D","S Purkiss",20,13,6,0,10,9,4,10,2,2,0,0,"2021/22","England League 1","England"
"E2","15/03/2022","Rotherham","Lincoln",2,1,"H",2,0,"H","A Haines",13,10,7,3,15,12,6,3,2,2,0,0,"2021/22","England League 1","England"
"E2","15/03/2022","Sheffield Weds","Accrington",1,1,"D",0,0,"D","R Joyce",12,7,5,2,13,6,7,1,1,0,0,0,"2021/22","England League 1","England"
"E2","15/03/2022","Shrewsbury","Morecambe",5,0,"H",1,0,"H","D Drysdale",14,8,6,0,9,7,0,2,0,2,0,0,"2021/22","England League 1","England"
"E2","15/03/2022","Wycombe","Fleetwood Town",1,0,"H",0,0,"D","J Smith",19,9,3,4,20,12,3,3,2,2,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Cambridge","Milton Keynes Dons",0,1,"A",0,0,"D","S Barrott",11,8,2,4,14,12,1,8,1,3,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Charlton","Burton",2,0,"H",2,0,"H","R Welch",7,13,3,0,12,13,1,5,0,6,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Cheltenham","AFC Wimbledon",3,1,"H",0,1,"A","S Oldham",14,11,4,4,7,10,5,2,2,1,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Crewe","Bolton",0,1,"A",0,0,"D","S Purkiss",2,16,1,5,13,16,7,7,1,1,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Fleetwood Town","Doncaster",0,0,"D",0,0,"D","P Howard",10,8,3,4,10,15,6,5,0,1,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Gillingham","Sheffield Weds",0,0,"D",0,0,"D","G Ward",10,12,6,2,9,12,4,4,3,3,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Lincoln","Sunderland",0,0,"D",0,0,"D","C Hicks",8,16,2,4,15,15,7,9,2,1,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Oxford","Ipswich",1,1,"D",0,0,"D","M Edwards",16,12,4,6,8,10,5,4,2,2,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Plymouth","Accrington",4,0,"H",2,0,"H","C Breakspear",16,16,7,4,7,12,6,9,1,1,0,1,"2021/22","England League 1","England"
"E2","19/03/2022","Portsmouth","Wycombe",0,0,"D",0,0,"D","B Speedie",6,15,1,4,13,21,2,8,3,1,0,0,"2021/22","England League 1","England"
"E2","19/03/2022","Rotherham","Shrewsbury",0,3,"A",0,1,"A","A Backhouse",12,18,2,10,5,11,6,7,1,3,1,0,"2021/22","England League 1","England"
"E2","19/03/2022","Wigan","Morecambe",4,1,"H",2,0,"H","J Oldham",20,5,10,2,6,10,6,3,0,1,0,0,"2021/22","England League 1","England"
"E2","22/03/2022","Plymouth","Cheltenham",2,0,"H",2,0,"H","C Pollard",17,16,6,9,9,3,5,3,0,1,0,0,"2021/22","England League 1","England"
"E2","26/03/2022","Accrington","Gillingham",1,2,"A",0,0,"D","S Oldham",20,10,8,4,10,15,5,4,2,1,0,0,"2021/22","England League 1","England"
"E2","26/03/2022","AFC Wimbledon","Cambridge",0,1,"A",0,0,"D","D Handley",6,5,1,2,16,13,4,2,2,2,0,0,"2021/22","England League 1","England"
"E2","26/03/2022","Doncaster","Charlton",0,1,"A",0,0,"D","S Allison",8,14,1,9,6,11,3,2,1,4,0,0,"2021/22","England League 1","England"
"E2","26/03/2022","Ipswich","Plymouth",1,0,"H",1,0,"H","D Rock",18,3,4,0,13,9,4,4,2,1,0,0,"2021/22","England League 1","England"
"E2","26/03/2022","Sheffield Weds","Cheltenham",4,1,"H",1,1,"D","L Doughty",15,8,6,3,14,11,8,2,1,3,0,0,"2021/22","England League 1","England"
"E2","26/03/2022","Shrewsbury","Lincoln",1,0,"H",0,0,"D","C Pollard",12,6,3,0,19,8,8,5,3,0,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Wigan","Bolton",1,1,"D",1,0,"H","S Barrott",10,5,1,2,11,9,4,3,1,1,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Accrington","Cheltenham",4,4,"D",2,1,"H","R Lewis",21,7,8,6,13,10,6,2,1,1,1,0,"2021/22","England League 1","England"
"E2","02/04/2022","Charlton","Lincoln",1,2,"A",0,1,"A","R Madley",17,10,3,4,12,7,9,4,0,1,1,1,"2021/22","England League 1","England"
"E2","02/04/2022","Crewe","Fleetwood Town",1,3,"A",1,1,"D","W Finnie",17,13,7,7,7,10,10,1,0,0,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Ipswich","Cambridge",0,1,"A",0,0,"D","C Hicks",12,8,6,3,11,4,6,5,4,3,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Milton Keynes Dons","Shrewsbury",2,0,"H",1,0,"H","M Coy",10,7,6,2,3,12,4,2,0,5,0,0,"2021/22","England League 1","England"
"E2","02/04/2022","Morecambe","Burton",3,0,"H",2,0,"H","R Joyce",22,8,8,2,6,10,11,7,1,1,0,1,"2021/22","England League 1","England"
